2.29445e-018	6.21432e-018	9.41736e-018	4.65251e-018	4.29196e-018	6.18044e-018	6.96708e-018	1.48304e-018	7.51945e-018	2.83785e-018	7.29425e-018	2.37858e-018	6.30193e-018	2.75347e-018	1.24473e-017	2.12164e-018	7.83667e-018	6.94956e-018	1.48562e-017	7.70226e-018	1.1153e-017	9.78377e-018	1.44949e-017	1.49452e-017	1.90266e-017	3.3658e-017	2.30923e-016	2.27707e-015	9.97047e-015	1.17393e-014	4.28554e-013	2.6284e-012	8.6727e-012	1.70404e-011	1.86915e-011	6.04174e-012	1.16391e-011	1.51224e-011	6.99417e-013	1.46863e-011	1.44409e-011	6.77248e-012	5.47937e-011	1.28266e-010	1.78712e-010	1.31079e-010	8.41907e-012	3.26095e-011	8.33807e-011	1.52396e-010	1.38859e-010	8.30399e-010	1.57948e-009	1.99417e-009	1.99622e-009	1.76824e-009	1.45485e-009	1.07475e-009	6.64265e-010	3.2354e-010	1.16074e-010	2.70564e-011	3.59707e-012	3.23832e-011	5.02936e-011	7.28904e-012	1.66259e-010	3.74226e-010	5.69593e-010	7.50208e-010	9.41374e-010	1.12429e-009	1.25551e-009	1.33129e-009	1.35197e-009	1.2474e-009	9.29137e-010	4.28353e-010	8.354e-011	4.27662e-010	5.25367e-010	3.99824e-010	1.35169e-010	1.67119e-010	4.1228e-010	5.17433e-010	4.43951e-010	2.3981e-010	1.89869e-011	1.06689e-010	8.90954e-011	1.9542e-011	1.02327e-010	9.37569e-011	4.39557e-011	2.53923e-011	1.42551e-011	5.82274e-011	1.67395e-010	2.20013e-010	1.99633e-010	1.63616e-010	1.32899e-010	9.75835e-011	7.53944e-011	8.48272e-011	1.01665e-010	8.95593e-011	5.08953e-011	1.61989e-011	2.56024e-012	4.07209e-012	8.80189e-012	1.05878e-011	8.85779e-012	5.35117e-012	2.20665e-012	5.37469e-013	3.68212e-014	2.02938e-014	7.41035e-015	1.26385e-015	1.07155e-016	2.47746e-017	1.6461e-017	1.29289e-017	1.38162e-017	7.12646e-018	
3.45863e-018	1.08736e-017	3.62109e-018	9.60833e-018	3.01245e-018	1.13629e-017	1.82405e-018	9.2607e-018	1.53179e-018	6.17782e-018	2.86439e-018	8.8571e-018	6.18021e-018	9.19686e-018	5.01633e-018	1.48737e-017	8.33312e-018	1.02039e-017	5.81227e-018	1.30715e-017	1.15132e-017	1.37811e-017	1.22419e-017	1.67325e-017	1.12006e-017	3.52165e-017	2.35656e-016	2.2924e-015	1.00581e-014	1.18611e-014	4.32284e-013	2.65099e-012	8.74609e-012	1.71804e-011	1.8833e-011	6.06251e-012	1.17572e-011	1.52123e-011	5.76217e-013	1.50407e-011	1.49031e-011	6.56031e-012	5.594e-011	1.32352e-010	1.85322e-010	1.36286e-010	9.47751e-012	3.10132e-011	9.28553e-011	1.65322e-010	1.43366e-010	8.74466e-010	1.66664e-009	2.10691e-009	2.11149e-009	1.87109e-009	1.53867e-009	1.1363e-009	7.03479e-010	3.44867e-010	1.26231e-010	3.16031e-011	2.03291e-012	3.33713e-011	5.21071e-011	9.90061e-012	1.79331e-010	4.00185e-010	6.06688e-010	7.95883e-010	9.9471e-010	1.18485e-009	1.32191e-009	1.40179e-009	1.42365e-009	1.31279e-009	9.76185e-010	4.4705e-010	9.38353e-011	4.57722e-010	5.60994e-010	4.27521e-010	1.46459e-010	1.74116e-010	4.33284e-010	5.43138e-010	4.63754e-010	2.47779e-010	1.66801e-011	1.12722e-010	9.20992e-011	2.22511e-011	1.07992e-010	9.75598e-011	4.43116e-011	2.44161e-011	1.25688e-011	6.37287e-011	1.78381e-010	2.3296e-010	2.10296e-010	1.7166e-010	1.39677e-010	1.0335e-010	8.06512e-011	9.11435e-011	1.09393e-010	9.6681e-011	5.53596e-011	1.8007e-011	2.99017e-012	4.13126e-012	8.84372e-012	1.06464e-011	8.90889e-012	5.38255e-012	2.22026e-012	5.41323e-013	3.73993e-014	2.02951e-014	7.43544e-015	1.27614e-015	1.18666e-016	1.92271e-017	8.19848e-018	1.27043e-017	9.894e-018	1.55368e-017	
1.85605e-018	5.37678e-018	8.3183e-018	3.88361e-018	3.38612e-018	5.14702e-018	6.52866e-018	2.09989e-018	6.70865e-018	4.34002e-018	8.02963e-018	2.42559e-018	6.22662e-018	4.15256e-018	1.17245e-017	2.71507e-018	7.68987e-018	7.14946e-018	1.40116e-017	7.12625e-018	1.05991e-017	1.04239e-017	1.59405e-017	1.43514e-017	1.95303e-017	3.42444e-017	2.3444e-016	2.31707e-015	1.01417e-014	1.19758e-014	4.36211e-013	2.67468e-012	8.82305e-012	1.73272e-011	1.89817e-011	6.08493e-012	1.18803e-011	1.53066e-011	4.47436e-013	1.54149e-011	1.53998e-011	6.31848e-012	5.7152e-011	1.36738e-010	1.92437e-010	1.41892e-010	1.06339e-011	2.91733e-011	1.03352e-010	1.79603e-010	1.48086e-010	9.22299e-010	1.76146e-009	2.22967e-009	2.23706e-009	1.98317e-009	1.63002e-009	1.20343e-009	7.46325e-010	3.6826e-010	1.37443e-010	3.66577e-011	2.79146e-013	3.44156e-011	5.40168e-011	1.28687e-011	1.93738e-010	4.28654e-010	6.47289e-010	8.45784e-010	1.05286e-009	1.25076e-009	1.39414e-009	1.47848e-009	1.5016e-009	1.38387e-009	1.02724e-009	4.67176e-010	1.05316e-010	4.90737e-010	6.00047e-010	4.57872e-010	1.58849e-010	1.81725e-010	4.56172e-010	5.71095e-010	4.85186e-010	2.5626e-010	1.39976e-011	1.1937e-010	9.53788e-011	2.51941e-011	1.14112e-010	1.01613e-010	4.45893e-011	2.32319e-011	1.06043e-011	6.98504e-011	1.90458e-010	2.47116e-010	2.21893e-010	1.80377e-010	1.47049e-010	1.09678e-010	8.64861e-011	9.82084e-011	1.18058e-010	1.04671e-010	6.03714e-011	2.00398e-011	3.47527e-012	4.19729e-012	8.88764e-012	1.07083e-011	8.96305e-012	5.41581e-012	2.23466e-012	5.45379e-013	3.80102e-014	2.03081e-014	7.44989e-015	1.27569e-015	1.0728e-016	2.59e-017	1.89905e-017	1.60188e-017	1.51366e-017	8.42208e-018	
2.70105e-018	1.02829e-017	3.11002e-018	9.92634e-018	3.28018e-018	8.7809e-018	9.96273e-019	1.04018e-017	2.13399e-018	5.10849e-018	3.26713e-018	8.90469e-018	6.78946e-018	7.75467e-018	5.04177e-018	1.46488e-017	8.53344e-018	1.05683e-017	5.71975e-018	1.49636e-017	1.17798e-017	1.54064e-017	1.14004e-017	1.77954e-017	1.15648e-017	3.84767e-017	2.39602e-016	2.33531e-015	1.0236e-014	1.21069e-014	4.40306e-013	2.69949e-012	8.90367e-012	1.7481e-011	1.91378e-011	6.10898e-012	1.20089e-011	1.54055e-011	3.12616e-013	1.58107e-011	1.59351e-011	6.042e-012	5.84338e-011	1.41452e-010	2.00112e-010	1.47938e-010	1.18994e-011	2.70528e-011	1.15007e-010	1.95418e-010	1.53024e-010	9.74326e-010	1.86482e-009	2.36361e-009	2.37415e-009	2.10558e-009	1.72981e-009	1.2768e-009	7.93252e-010	3.93985e-010	1.49854e-010	4.2293e-011	1.6952e-012	3.55154e-011	5.60235e-011	1.62509e-011	2.09656e-010	4.5995e-010	6.9183e-010	9.00429e-010	1.1164e-009	1.32266e-009	1.47287e-009	1.56208e-009	1.58658e-009	1.46131e-009	1.08275e-009	4.88876e-010	1.18148e-010	5.27084e-010	6.42959e-010	4.91211e-010	1.72475e-010	1.90019e-010	4.81174e-010	6.01571e-010	5.08426e-010	2.65291e-010	1.08751e-011	1.26718e-010	9.89692e-011	2.83979e-011	1.20737e-010	1.05937e-010	4.47675e-011	2.18016e-011	8.31386e-012	7.66821e-011	2.03771e-010	2.62635e-010	2.34535e-010	1.89841e-010	1.55085e-010	1.16644e-010	9.29834e-011	1.06137e-010	1.27804e-010	1.13665e-010	6.6017e-011	2.23329e-011	4.02431e-012	4.27106e-012	8.93356e-012	1.07734e-011	9.02032e-012	5.451e-012	2.24987e-012	5.49643e-013	3.86318e-014	2.03216e-014	7.47874e-015	1.28878e-015	1.15232e-016	2.39417e-017	1.05082e-017	1.46701e-017	1.30441e-017	1.81153e-017	
2.5897e-018	5.00524e-018	8.22919e-018	4.854e-018	4.49267e-018	2.95976e-018	6.96294e-018	4.31083e-018	7.26667e-018	4.3854e-018	9.24771e-018	2.80504e-018	7.49933e-018	6.30473e-018	9.98191e-018	5.33815e-018	8.61258e-018	8.14252e-018	1.41674e-017	6.3788e-018	1.23851e-017	1.15552e-017	1.71295e-017	1.43702e-017	2.1202e-017	3.38511e-017	2.37674e-016	2.3616e-015	1.03277e-014	1.22341e-014	4.44607e-013	2.72545e-012	8.98809e-012	1.76422e-011	1.93016e-011	6.13469e-012	1.21429e-011	1.5509e-011	1.71106e-013	1.62301e-011	1.65137e-011	5.72492e-012	5.97896e-011	1.46528e-010	2.08404e-010	1.5447e-010	1.32866e-011	2.46087e-011	1.27979e-010	2.12976e-010	1.58186e-010	1.03104e-009	1.97776e-009	2.5101e-009	2.52418e-009	2.23958e-009	1.83907e-009	1.35719e-009	8.44773e-010	4.22346e-010	1.63629e-010	4.85944e-011	3.92726e-012	3.66684e-011	5.81263e-011	2.01154e-011	2.2729e-010	4.94439e-010	7.40812e-010	9.60408e-010	1.18599e-009	1.40127e-009	1.5589e-009	1.65343e-009	1.67943e-009	1.54587e-009	1.14324e-009	5.12315e-010	1.32529e-010	5.67201e-010	6.90226e-010	5.27919e-010	1.87497e-010	1.99085e-010	5.08552e-010	6.34869e-010	5.33683e-010	2.74917e-010	7.23676e-012	1.34863e-010	1.02911e-010	3.18938e-011	1.27922e-010	1.10554e-010	4.48199e-011	2.00797e-011	5.64149e-012	8.43287e-011	2.18488e-010	2.79691e-010	2.48346e-010	2.00136e-010	1.63865e-010	1.24331e-010	1.00242e-010	1.15067e-010	1.38807e-010	1.23826e-010	7.23986e-011	2.49283e-011	4.64768e-012	4.35364e-012	8.98133e-012	1.08419e-011	9.08077e-012	5.48817e-012	2.26591e-012	5.54117e-013	3.92808e-014	2.03425e-014	7.49767e-015	1.29025e-015	1.05977e-016	2.76242e-017	2.23018e-017	1.87765e-017	1.68184e-017	1.04414e-017	
1.87005e-018	1.00512e-017	3.28515e-018	1.0481e-017	4.06264e-018	6.76243e-018	3.00522e-018	1.07846e-017	3.16488e-018	5.7133e-018	4.58713e-018	8.45742e-018	7.62809e-018	6.54605e-018	4.81505e-018	1.48945e-017	8.9557e-018	9.53425e-018	6.34949e-018	1.48828e-017	1.22289e-017	1.52698e-017	1.23002e-017	1.64404e-017	1.27937e-017	3.99778e-017	2.42561e-016	2.3799e-015	1.04315e-014	1.23769e-014	4.4909e-013	2.75262e-012	9.07641e-012	1.78109e-011	1.94731e-011	6.16208e-012	1.22827e-011	1.56171e-011	2.23186e-014	1.66753e-011	1.71408e-011	5.36017e-012	6.12236e-011	1.52004e-010	2.17384e-010	1.61543e-010	1.481e-011	2.17902e-011	1.42455e-010	2.32521e-010	1.63573e-010	1.093e-009	2.10145e-009	2.67068e-009	2.68875e-009	2.38663e-009	1.959e-009	1.4455e-009	9.01484e-010	4.53696e-010	1.78959e-010	5.56623e-011	6.46103e-012	3.78705e-011	6.03227e-011	2.45431e-011	2.46879e-010	5.32545e-010	7.94814e-010	1.02641e-009	1.26239e-009	1.48744e-009	1.65312e-009	1.75347e-009	1.78111e-009	1.63841e-009	1.20932e-009	5.37679e-010	1.48688e-010	6.11595e-010	7.42426e-010	5.68441e-010	2.04096e-010	2.09022e-010	5.38609e-010	6.71341e-010	5.61189e-010	2.85184e-010	2.99184e-012	1.43919e-010	1.07251e-010	3.57171e-011	1.35733e-010	1.1549e-010	4.47143e-011	1.80116e-011	2.52004e-012	9.29135e-011	2.34806e-010	2.98488e-010	2.63469e-010	2.11357e-010	1.73479e-010	1.3284e-010	1.08378e-010	1.25158e-010	1.51271e-010	1.35344e-010	7.96369e-011	2.7876e-011	5.35769e-012	4.44628e-012	9.03082e-012	1.09137e-011	9.14446e-012	5.52735e-012	2.28281e-012	5.58813e-013	3.99466e-014	2.03704e-014	7.53037e-015	1.30255e-015	1.1198e-016	2.76471e-017	1.36107e-017	1.67836e-017	1.66249e-017	2.05444e-017	
3.49376e-018	5.32539e-018	8.34001e-018	5.00509e-018	5.5386e-018	1.28155e-018	7.64629e-018	5.4626e-018	8.16662e-018	4.64888e-018	9.76883e-018	5.53824e-018	8.27184e-018	8.47139e-018	1.01397e-017	6.49695e-018	9.34232e-018	1.08626e-017	1.38347e-017	9.4261e-018	1.22136e-017	1.43557e-017	1.69399e-017	1.79448e-017	2.12524e-017	3.70703e-017	2.43325e-016	2.41306e-015	1.05326e-014	1.2512e-014	4.5379e-013	2.78101e-012	9.16877e-012	1.79874e-011	1.96527e-011	6.19116e-012	1.24284e-011	1.57298e-011	1.34531e-013	1.7149e-011	1.78228e-011	4.93934e-012	6.27406e-011	1.57921e-010	2.27127e-010	1.69216e-010	1.64858e-011	1.85384e-011	1.58649e-010	2.54337e-010	1.69186e-010	1.16086e-009	2.23725e-009	2.84717e-009	2.86974e-009	2.5484e-009	2.09097e-009	1.54275e-009	9.64077e-010	4.88448e-010	1.96071e-010	6.36148e-011	9.34944e-012	3.91154e-011	6.26069e-011	2.96303e-011	2.68701e-010	5.74758e-010	8.54504e-010	1.09922e-009	1.3465e-009	1.58211e-009	1.75657e-009	1.86331e-009	1.89275e-009	1.73994e-009	1.28167e-009	5.65181e-010	1.66892e-010	6.60857e-010	8.00227e-010	6.13289e-010	2.22484e-010	2.19947e-010	5.71698e-010	7.11395e-010	5.91217e-010	2.96142e-010	1.96783e-012	1.5402e-010	1.12046e-010	3.99087e-011	1.44243e-010	1.2077e-010	4.44116e-011	1.55319e-011	1.13029e-012	1.02582e-010	2.52953e-010	3.19263e-010	2.80069e-010	2.23612e-010	1.84033e-010	1.42287e-010	1.17529e-010	1.36601e-010	1.65438e-010	1.48444e-010	8.78749e-011	3.12349e-011	6.16895e-012	4.55049e-012	9.08183e-012	1.09888e-011	9.21145e-012	5.56861e-012	2.30057e-012	5.63728e-013	4.06399e-014	2.04003e-014	7.55466e-015	1.30813e-015	1.041e-016	3.20095e-017	2.54878e-017	2.29404e-017	1.8953e-017	1.42338e-017	
1.06985e-018	1.04347e-017	3.37857e-018	9.82868e-018	5.29113e-018	6.14504e-018	3.84246e-018	1.0005e-017	3.05174e-018	6.5527e-018	3.99524e-018	6.31274e-018	7.21277e-018	5.9416e-018	4.7529e-018	1.32867e-017	9.11395e-018	7.83075e-018	7.92384e-018	1.27038e-017	1.39842e-017	1.40689e-017	1.37782e-017	1.60934e-017	1.49424e-017	3.9814e-017	2.45428e-016	2.42884e-015	1.06451e-014	1.26718e-014	4.58689e-013	2.81069e-012	9.26529e-012	1.81719e-011	1.98406e-011	6.22196e-012	1.25802e-011	1.58473e-011	3.00229e-013	1.7654e-011	1.85669e-011	4.45241e-012	6.43451e-011	1.64329e-010	2.37724e-010	1.77559e-010	1.83328e-011	1.47835e-011	1.76815e-010	2.78756e-010	1.7502e-010	1.23537e-009	2.38674e-009	3.04165e-009	3.0693e-009	2.72684e-009	2.23659e-009	1.65014e-009	1.03336e-009	5.27082e-010	2.15228e-010	7.25916e-011	1.26559e-011	4.03932e-011	6.49701e-011	3.54919e-011	2.93082e-010	6.21652e-010	9.20664e-010	1.17977e-009	1.43933e-009	1.68642e-009	1.87046e-009	1.98423e-009	2.01564e-009	1.85163e-009	1.36108e-009	5.95062e-010	1.87459e-010	7.15677e-010	8.64411e-010	6.63063e-010	2.42906e-010	2.31995e-010	6.08227e-010	7.55501e-010	6.24076e-010	3.07845e-010	7.77183e-012	1.65324e-010	1.1736e-010	4.45157e-011	1.53537e-010	1.26425e-010	4.38637e-011	1.25623e-011	5.40513e-012	1.13506e-010	2.73199e-010	3.42291e-010	2.98339e-010	2.37028e-010	1.95647e-010	1.52809e-010	1.27855e-010	1.4962e-010	1.81594e-010	1.63394e-010	9.72807e-011	3.50748e-011	7.09878e-012	4.66807e-012	9.13414e-012	1.10671e-011	9.28182e-012	5.61199e-012	2.31924e-012	5.68883e-013	4.13526e-014	2.04401e-014	7.58951e-015	1.31963e-015	1.08341e-016	3.15988e-017	1.81063e-017	1.92809e-017	2.08706e-017	2.27601e-017	
3.89514e-018	5.81208e-018	8.14745e-018	3.91099e-018	6.34748e-018	1.1354e-018	7.32418e-018	5.69216e-018	7.73264e-018	4.87379e-018	9.69199e-018	7.32924e-018	8.28842e-018	9.38191e-018	1.03935e-017	6.51584e-018	9.26796e-018	1.22454e-017	1.43546e-017	1.14457e-017	1.20148e-017	1.53851e-017	1.8235e-017	1.89028e-017	2.16783e-017	3.96271e-017	2.47682e-016	2.46616e-015	1.07553e-014	1.28161e-014	4.63816e-013	2.84169e-012	9.36614e-012	1.83646e-011	2.00372e-011	6.2545e-012	1.27384e-011	1.59695e-011	4.75739e-013	1.81937e-011	1.93816e-011	3.88738e-012	6.60419e-011	1.71283e-010	2.49278e-010	1.86652e-010	2.03724e-011	1.04435e-011	1.97248e-010	3.06169e-010	1.81066e-010	1.31738e-009	2.55174e-009	3.25653e-009	3.28995e-009	2.92422e-009	2.39771e-009	1.76908e-009	1.11026e-009	5.70162e-010	2.36743e-010	8.27584e-011	1.64568e-011	4.16904e-011	6.73984e-011	4.22655e-011	3.20406e-010	6.73899e-010	9.94202e-010	1.26913e-009	1.54208e-009	1.80166e-009	1.99619e-009	2.11772e-009	2.15129e-009	1.97482e-009	1.44849e-009	6.27596e-010	2.10764e-010	7.76863e-010	9.35889e-010	7.18461e-010	2.6565e-010	2.45326e-010	6.48676e-010	8.04207e-010	6.60127e-010	3.20354e-010	1.45754e-011	1.78017e-010	1.23271e-010	4.95924e-011	1.63712e-010	1.32487e-010	4.30121e-011	9.00834e-012	1.04186e-011	1.25889e-010	2.95863e-010	3.67897e-010	3.185e-010	2.51749e-010	2.08464e-010	1.64563e-010	1.39546e-010	1.64477e-010	2.00071e-010	1.80502e-010	1.08052e-010	3.94772e-011	8.16763e-012	4.80123e-012	9.18751e-012	1.11486e-011	9.35562e-012	5.65756e-012	2.33882e-012	5.74265e-013	4.20952e-014	2.04805e-014	7.62076e-015	1.32658e-015	1.00529e-016	3.66169e-017	2.91926e-017	2.75429e-017	2.25746e-017	1.88051e-017	
1.12238e-018	1.00729e-017	2.99322e-018	7.81508e-018	6.60944e-018	5.75754e-018	3.78483e-018	8.88241e-018	2.83385e-018	6.85769e-018	2.81017e-018	4.5846e-018	6.88237e-018	5.0119e-018	5.69121e-018	1.12659e-017	9.63458e-018	8.87814e-018	8.39882e-018	1.36024e-017	1.46448e-017	1.51027e-017	1.34027e-017	1.87993e-017	1.60107e-017	4.14792e-017	2.5065e-016	2.48592e-015	1.08794e-014	1.29901e-014	4.69158e-013	2.87406e-012	9.47146e-012	1.8566e-011	2.02425e-011	6.28879e-012	1.29031e-011	1.60964e-011	6.6208e-013	1.87722e-011	2.02771e-011	3.22994e-012	6.78359e-011	1.78847e-010	2.61905e-010	1.96587e-010	2.26293e-011	5.42118e-012	2.20298e-010	3.37038e-010	1.87309e-010	1.4079e-009	2.73438e-009	3.49463e-009	3.53462e-009	3.14318e-009	2.57651e-009	1.9012e-009	1.19589e-009	6.18349e-010	2.60983e-010	9.4312e-011	2.08441e-011	4.29879e-011	6.98724e-011	5.01157e-011	3.51123e-010	7.32283e-010	1.07618e-009	1.36854e-009	1.65613e-009	1.92934e-009	2.13539e-009	2.2655e-009	2.30144e-009	2.1111e-009	1.54495e-009	6.63098e-010	2.3725e-010	8.45363e-010	1.01573e-009	7.80304e-010	2.9105e-010	2.60125e-010	6.93602e-010	8.58153e-010	6.99786e-010	3.3373e-010	2.25651e-011	1.92322e-010	1.29869e-010	5.52018e-011	1.74882e-010	1.38991e-010	4.17856e-011	4.75659e-012	1.63075e-011	1.39972e-010	3.21315e-010	3.96459e-010	3.40812e-010	2.67941e-010	2.22646e-010	1.77737e-010	1.52822e-010	1.81476e-010	2.21255e-010	2.00129e-010	1.20416e-010	4.45374e-011	9.3995e-012	4.95265e-012	9.2417e-012	1.12332e-011	9.43293e-012	5.70537e-012	2.35937e-012	5.79907e-013	4.28591e-014	2.05327e-014	7.65702e-015	1.34138e-015	1.04607e-016	3.71424e-017	2.38641e-017	2.36695e-017	2.51749e-017	2.60519e-017	
